-6157.07373984  1130.38568877  2603.56779524	 1.22475332 -5.46604972  5.24149286
-6155.8450504   1124.91894603  2608.80757894	 1.23263061 -5.46749258  5.23814862
-6154.60848451  1119.45076393  2614.04401506	 1.24050632 -5.46892844  5.23479766
-6153.36404375  1113.98114949  2619.27709687	 1.24838045 -5.4703573   5.23143999
-6152.11172969  1108.51010968  2624.50681765	 1.25625298 -5.47177916  5.22807559
-6150.85154394  1103.03765152  2629.7331707 	 1.26412392 -5.47319403  5.22470449
-6149.58343694  1097.56356174  2634.95635937	 1.27199355 -5.47460194  5.22132655
-6148.30751233  1092.08828781  2640.1759567 	 1.27986124 -5.4760028   5.21794204
-6147.02372089  1086.61161654  2645.39216617	 1.2877273  -5.47739665  5.21455083
-6145.73206425  1081.13355493  2650.6049811 	 1.29559172 -5.47878349  5.21115293
-6144.43254407  1075.65410999  2655.8143948 	 1.30345448 -5.48016332  5.20774834
-6143.125162    1070.17328872  2661.02040058	 1.31131558 -5.48153615  5.20433707
-6141.80991972  1064.69109815  2666.22299176	 1.319175   -5.48290195  5.20091912
-6140.4867655   1059.20732463  2671.42237077	 1.32703306 -5.4842608   5.19749435
-6139.15580752  1053.72241644  2676.61811258	 1.3348891  -5.48561258  5.19406305
-6137.81699438  1048.23615997  2681.81041977	 1.34274344 -5.48695734  5.19062509
-6136.47032781  1042.74856227  2686.99928568	 1.35059606 -5.48829507  5.18718046
-6135.11580952  1037.25963035  2692.18470364	 1.35844696 -5.48962579  5.18372918
-6133.75344124  1031.76937123  2697.36666701	 1.36629613 -5.49094948  5.18027124
-6132.38322471  1026.27779194  2702.54516912	 1.37414355 -5.49226615  5.17680665
-6131.00516169  1020.7848995   2707.72020333	 1.38198921 -5.49357579  5.17333542
-6129.61919801  1015.29047986  2712.89197101	 1.38983342 -5.49487846  5.16985741
-6128.22544696  1009.79498216  2718.06004937	 1.39767555 -5.49617404  5.16637291
-6126.82385473  1004.2981924   2723.22463992	 1.40551588 -5.49746259  5.16288177
-6125.4144231    998.80011761  2728.38573604	 1.41335443 -5.4987441   5.15938401
-6123.99715388   993.30076483  2733.54333109	 1.42119116 -5.50001858  5.15587963
-6122.57204887   987.8001411   2738.69741846	 1.42902608 -5.50128602  5.15236862
-6121.1391099    982.29825345  2743.84799153	 1.43685918 -5.50254643  5.14885101
-6119.69828067   976.79488749  2748.99525071	 1.44469075 -5.50379984  5.14532665
-6118.24967896   971.29049307  2754.13877523	 1.45252016 -5.50504617  5.14179582
-6116.79324881   965.78485586  2759.27876562	 1.46034772 -5.50628545  5.13825839
-6115.32899208   960.2779829   2764.41521531	 1.46817341 -5.50751768  5.13471437
-6113.85691064   954.76988124  2769.5481177 	 1.47599722 -5.50874287  5.13116376
-6112.37700637   949.26055793  2774.67746619	 1.48381915 -5.50996101  5.12760657
-6110.88928117   943.75002     2779.80325421	 1.49163918 -5.51117209  5.12404279
-6109.3936766    938.23805274  2784.92568119	 1.49945762 -5.51237618  5.1204723 
-6107.89031492   932.7251067   2790.04432838	 1.50727383 -5.51357317  5.11689537
-6106.37913804   927.21096722  2795.15939538	 1.51508811 -5.5147631   5.11331188
-6104.8601479    921.69564134  2800.27087562	 1.52290046 -5.51594597  5.10972183
-6103.33334642   916.17913612  2805.37876254	 1.53071086 -5.51712179  5.10612522
-6101.79873556   910.66145862  2810.48304959	 1.5385193  -5.51829054  5.10252205
-6100.25631729   905.1426159   2815.5837302 	 1.54632577 -5.51945224  5.09891234
-6098.70609358   899.62261502  2820.68079784	 1.55413027 -5.52060688  5.09529608
-6097.14800356   894.10124089  2825.77445082	 1.5619331  -5.5217545   5.09167314
-6095.5821746    888.57894483  2830.86427276	 1.56973361 -5.522895    5.08804381
-6094.00854617   883.05551181  2835.9504621 	 1.57753212 -5.52402844  5.08440795
-6092.42712029   877.5309489   2841.03301234	 1.58532862 -5.52515481  5.08076556
-6090.83789897   872.00526315  2846.11191694	 1.59312308 -5.52627412  5.07711666
-6089.24088424   866.47846164  2851.18716939	 1.60091551 -5.52738635  5.07346123
-6087.63607816   860.95055144  2856.25876317	 1.60870589 -5.52849151  5.0697993 
-6086.02341773   855.42131715  2861.32689561	 1.61649453 -5.52958964  5.06613071
-6084.40303477   849.89121075  2866.39115239	 1.62428079 -5.53068065  5.06245577
-6082.77486664   844.36001689  2871.45173099	 1.63206497 -5.53176458  5.05877433
-6081.13891542   838.82774263  2876.50862493	 1.63984706 -5.53284144  5.0550864 
-6079.49518319   833.29439507  2881.5618277 	 1.64762706 -5.53391122  5.05139199
-6077.84367207   827.75998128  2886.61133282	 1.65540495 -5.53497391  5.04769108
-6076.18438415   822.22450834  2891.65713382	 1.66318072 -5.53602953  5.04398371
-6074.51732158   816.68798333  2896.69922421	 1.67095437 -5.53707806  5.04026986
-6072.84241892   811.15019053  2901.73780017	 1.67872619 -5.53811955  5.03654939
-6071.1598131   805.6115826  2906.7724498	 1.68649555 -5.53915391  5.0328226 
-6069.46943905   800.07194387  2911.80336943	 1.69426276 -5.54018118  5.02908936
-6067.77129891   794.53128141  2916.83055261	 1.70202779 -5.54120136  5.02534967
-6066.06539487   788.98960233  2921.85399288	 1.70979066 -5.54221446  5.02160352
-6064.3517291    783.4469137   2926.87368379	 1.71755133 -5.54322046  5.01785093
-6062.63030381   777.90322262  2931.8896189 	 1.72530981 -5.54421937  5.0140919 
-6060.90105145   772.35831309  2936.90199337	 1.73306639 -5.54521123  5.01032629
-6059.16411339   766.81263836  2941.91039743	 1.74082045 -5.54619595  5.00655439
-6057.41942243   761.26598246  2946.9150264 	 1.74857227 -5.54717357  5.00277608
-6055.66698081   755.71835249  2951.91587386	 1.75632186 -5.5481441   4.99899134
-6053.90679076   750.16975556  2956.91293338	 1.76406921 -5.54910753  4.99520019
-6052.13885454   744.62019875  2961.90619856	 1.7718143  -5.55006385  4.99140262
-6050.36317441   739.06968918  2966.89566298	 1.77955712 -5.55101308  4.98759865
-6048.57975265   733.51823394  2971.88132025	 1.78729766 -5.5519552   4.98378829
-6046.7885193    727.96561672  2976.86336433	 1.79503623 -5.55289026  4.97997137
-6044.9896208    722.41229142  2981.84138794	 1.80277219 -5.55381817  4.97614821
-6043.18298753   716.85804176  2986.81558522	 1.81050585 -5.55473898  4.97231867
-6041.36862181   711.30287486  2991.78594978	 1.81823719 -5.55565268  4.96848275
-6039.54652596   705.74679782  2996.75247524	 1.8259662  -5.55655927  4.96464045
-6037.7167023    700.18981775  3001.71515523	 1.83369288 -5.55745875  4.96079178
-6035.87915319   694.63194177  3006.67398338	 1.84141721 -5.55835113  4.95693675
-6034.03380657   689.0729533   3011.62915261	 1.84913949 -5.55923642  4.9530752 
-6032.18081329   683.51330678  3016.58025785	 1.8568591  -5.56011457  4.94920745
-6030.32010164   677.95278567  3021.52749217	 1.86457634 -5.5609856   4.94533335
-6028.45167399   672.3913971   3026.47084923	 1.87229118 -5.56184951  4.9414529 
-6026.57553273   666.82914818  3031.41032268	 1.88000363 -5.56270631  4.93756611
-6024.69168027   661.26604603  3036.34590619	 1.88771368 -5.56355599  4.93367299
-6022.80011901   655.70209776  3041.27759342	 1.89542131 -5.56439855  4.92977353
-6020.90077482   650.13708659  3046.20557623	 1.90312682 -5.56523403  4.92586759
-6018.99380293   644.57146742  3051.12945177	 1.91082959 -5.56606235  4.92195549
-6017.07912955   639.0050235   3056.04941206	 1.91852992 -5.56688355  4.91803707
-6015.15675711   633.43776194  3060.96545079	 1.92622779 -5.56769763  4.91411234
-6013.22668809   627.86968988  3065.87756165	 1.93392319 -5.56850458  4.91018131
-6011.28892494   622.30081444  3070.78573834	 1.94161612 -5.56930441  4.90624397
-6009.34347014   616.73114274  3075.68997456	 1.94930657 -5.57009711  4.90230034
-6007.3903262    611.16068192  3080.59026401	 1.95699451 -5.57088268  4.89835042
-6005.42941655   605.58921492  3085.48679733	 1.96468027 -5.57166116  4.89439405
-6003.4609015    600.01719719  3090.37917424	 1.9723632  -5.57243248  4.89043156
-6001.48470482   594.44441171  3095.26758554	 1.98004361 -5.57319666  4.8864628 
-5999.50082905   588.87086562  3100.15202495	 1.98772148 -5.57395372  4.88248777
-5997.50927673   583.29656605  3105.03248621	 1.99539681 -5.57470364  4.87850647
-5995.51005039   577.72152013  3109.90896306	 2.00306958 -5.57544643  4.87451891
-5993.50315261   572.145735    3114.78144923	 2.01073979 -5.57618208  4.8705251 
-5991.48850474   566.56899341  3119.65013427	 2.01840774 -5.57691063  4.86652488
-5989.46627147   560.99175122  3124.51462019	 2.02607279 -5.57763202  4.86251857
-5987.43637449   555.41379123  3129.3750967 	 2.03373525 -5.57834627  4.85850602
-5985.39881639   549.83512056  3134.23155755	 2.04139511 -5.57905338  4.85448724
-5983.35359979   544.25574637  3139.08399652	 2.04905235 -5.57975335  4.85046224
-5981.3007273    538.67567577  3143.93240739	 2.05670698 -5.58044618  4.846431  
-5979.24020154   533.09491593  3148.77678393	 2.06435896 -5.58113187  4.84239355
-5977.17202517   527.51347397  3153.61711992	 2.07200831 -5.58181042  4.83834989
-5975.09611715   521.93113244  3158.45360366	 2.07965531 -5.58248185  4.83429985
-5973.01264717   516.34834766  3163.28583977	 2.08729934 -5.58314612  4.83024378
-5970.92153454   510.7649022   3168.11401673	 2.09494071 -5.58380324  4.8261815 
-5968.82278194   505.18080319  3172.93812833	 2.10257938 -5.58445321  4.82211304
-5966.71639205   499.59605779  3177.75816838	 2.11021537 -5.58509604  4.81803839
-5964.60236757   494.01067314  3182.57413071	 2.11784866 -5.58573173  4.81395755
-5962.4807112    488.42465639  3187.38600912	 2.12547923 -5.58636026  4.80987054
-5960.35133985   482.8377899   3192.1939908 	 2.13310739 -5.58698168  4.80577719
-5958.21442756   477.25053037  3196.99768272	 2.14073251 -5.58759592  4.80167785
-5956.06989157   471.66266017  3201.79727222	 2.14835489 -5.58820301  4.79757234
-5953.91773462   466.07418648  3206.59275314	 2.15597453 -5.58880295  4.79346067
-5951.75795946   460.48511642  3211.38411934	 2.1635914  -5.58939573  4.78934286
-5949.59056886   454.89545717  3216.17136467	 2.1712055  -5.58998137  4.7852189 
-5947.41556559   449.30521586  3220.95448298	 2.17881682 -5.59055985  4.7810888 
-5945.23286448   443.7141747   3225.73366032	 2.18642566 -5.59113121  4.7769524 
-5943.04264393   438.12279073  3230.50850603	 2.19403139 -5.59169538  4.77281003
-5940.84481911   432.53084616  3235.27920632	 2.20163431 -5.5922524   4.76866155
-5938.63939281   426.93834816  3240.04575508	 2.20923442 -5.59280227  4.76450694
-5936.42636787   421.34530389  3244.8081462 	 2.2168317  -5.59334498  4.76034622
-5934.20574712   415.75172049  3249.56637355	 2.22442613 -5.59388053  4.7561794 
-5931.9775334    410.15760512  3254.32043105	 2.23201772 -5.59440892  4.75200647
-5929.74172956   404.56296495  3259.07031258	 2.23960646 -5.59493016  4.74782745
-5927.49824806   398.96758201  3263.81620291	 2.24719263 -5.59544426  4.74364216
-5925.24727229   393.37191368  3268.55771407	 2.25477561 -5.59595117  4.73945096
-5922.98871501   387.77574203  3273.295031  	 2.26235571 -5.59645093  4.73525368
-5920.72257913   382.1790742   3278.02814763	 2.26993292 -5.59694353  4.73105032
-5918.44886754   376.58191737  3282.75705788	 2.27750721 -5.59742896  4.72684089
-5916.16758317   370.9842787   3287.48175568	 2.2850786  -5.59790723  4.7226254 
-5913.87872891   365.38616534  3292.20223497	 2.29264705 -5.59837834  4.71840385
-5911.58221517   359.7873592   3296.91867937	 2.30021287 -5.59884231  4.71417607
-5909.27822968   354.18831795  3301.63070332	 2.30777545 -5.59929909  4.70994242
-5906.96668313   348.58882351  3306.33849061	 2.31533507 -5.5997487   4.70570273
-5904.64757849   342.98888305  3311.0420352 	 2.32289172 -5.60019116  4.70145699
-5902.32091873   337.38850372  3315.74133105	 2.3304454  -5.60062644  4.69720523
-5899.98670682   331.7876927   3320.43637214	 2.3379961  -5.60105456  4.69294744
-5897.64494577   326.18645715  3325.12715245	 2.3455438  -5.60147551  4.68868363
-5895.29563856   320.58480424  3329.81366595	 2.35308849 -5.6018893   4.6844138 
-5892.93869323   314.98251574  3334.49609493	 2.36063048 -5.60229593  4.68013779
-5890.57430244   309.38004959  3339.17405662	 2.36816914 -5.60269538  4.67585595
-5888.20237456   303.77718759  3343.84773348	 2.37570477 -5.60308766  4.67156811
-5885.82291261   298.1739369   3348.51711952	 2.38323736 -5.60347277  4.66727428
-5883.43591965   292.5703047   3353.18220876	 2.39076689 -5.60385072  4.66297446
-5881.04139873   286.96629815  3357.84299519	 2.39829337 -5.60422149  4.65866866
-5878.63935292   281.36192442  3362.49947285	 2.40581677 -5.60458509  4.65435688
-5876.2296882    275.75696518  3367.15182285	 2.41333739 -5.60494153  4.65003896
-5873.81260154   270.1518786   3371.79966487	 2.42085462 -5.60529079  4.64571525
-5871.38799925   264.54644635  3376.44318021	 2.42836875 -5.60563287  4.64138557
-5868.95588443   258.94067562  3381.08236291	 2.43587977 -5.60596778  4.63704994
-5866.51626019   253.33457357  3385.71720703	 2.44338767 -5.60629552  4.63270837
-5864.06912967   247.72814738  3390.34770661	 2.45089244 -5.60661609  4.62836084
-5861.61449599   242.12140422  3394.97385572	 2.45839408 -5.60692948  4.62400739
-5859.1523623    236.51435126  3399.59564842	 2.46589256 -5.60723569  4.619648  
-5856.68263224   230.90677007  3404.21326446	 2.47338819 -5.60753475  4.61528251
-5854.20550769   225.29911904  3408.82632639	 2.48088034 -5.60782661  4.61091127
-5851.72089262   219.69117973  3413.43501413	 2.48836932 -5.60811131  4.60653412
-5849.22879021   214.08295933  3418.03932178	 2.49585512 -5.60838882  4.60215106
-5846.72920365   208.47446501  3422.63924344	 2.50333772 -5.60865916  4.59776209
-5844.22213614   202.86570395  3427.2347732 	 2.51081711 -5.60892233  4.59336723
-5841.7075909    197.25668332  3431.82590516	 2.51829328 -5.60917831  4.58896647
-5839.18546952   191.64718462  3436.41281789	 2.52576653 -5.60942713  4.58455965
-5836.65597817   186.03766638  3440.99513642	 2.53323625 -5.60966876  4.58014713
-5834.11901878   180.42791011  3445.57303951	 2.54070272 -5.60990322  4.57572873
-5831.57459459   174.81792298  3450.14652128	 2.54816594 -5.61013049  4.57130446
-5829.02270886   169.20771217  3454.71557587	 2.55562589 -5.61035059  4.56687433
-5826.46336486   163.59728487  3459.28019741	 2.56308257 -5.61056351  4.56243834
-5823.89656587   157.98664824  3463.84038005	 2.57053596 -5.61076925  4.5579965 
-5821.32221146   152.37558372  3468.39630114	 2.57798637 -5.61096782  4.55354863
-5818.74051206   146.76454999  3472.94758825	 2.58543317 -5.6111592   4.5490951 
-5816.15136756   141.15332847  3477.49441894	 2.59287666 -5.6113434   4.54463573
-5813.55478127   135.54192634  3482.03678735	 2.60031683 -5.61152042  4.54017054
-5810.95075653   129.9303508   3486.57468768	 2.60775367 -5.61169026  4.53569952
-5808.33929667   124.31860901  3491.10811409	 2.61518717 -5.61185293  4.53122268
-5805.72040503   118.70670815  3495.63706077	 2.62261732 -5.61200841  4.52674003
-5803.09408496   113.09465542  3500.16152192	 2.63004411 -5.61215671  4.52225157
-5800.46023373   107.48223219  3504.68167349	 2.63746783 -5.61229783  4.51775714
-5797.81906662   101.86989723  3509.19714598	 2.64488787 -5.61243177  4.51325708
-5795.17048121    96.25743193  3513.70811553	 2.65230453 -5.61255853  4.50875124
-5792.51448089    90.64484347  3518.21457637	 2.65971779 -5.6126781   4.50423962
-5789.85106907    85.03213904  3522.71652271	 2.66712764 -5.6127905   4.49972222
-5787.18024915    79.41932581  3527.21394878	 2.67453407 -5.61289571  4.49519904
-5784.50202455    73.80641097  3531.70684881	 2.68193708 -5.61299374  4.4906701 
-5781.81629051    68.19317587  3536.19539752	 2.68933695 -5.6130846   4.48613522
-5779.12326656    62.58007935  3540.679228  	 2.69673308 -5.61316826  4.48159477
-5776.42284827    56.96690276  3545.15851517	 2.70412576 -5.61324475  4.47704856
-5773.71503907    51.35365328  3549.63325328	 2.71151497 -5.61331405  4.47249662
-5770.99984245    45.74033811  3554.10343659	 2.7189007  -5.61337617  4.46793894
-5768.27726189    40.12696441  3558.56905937	 2.72628296 -5.61343111  4.46337552
-5765.54730086    34.51353938  3563.0301159 	 2.73366172 -5.61347886  4.45880639
-5762.80996286    28.90007019  3567.48660044	 2.74103698 -5.61351944  4.45423153
-5760.06514083    23.28633817  3571.93868631	 2.74840903 -5.61355283  4.44965078
-5757.31305914    17.67280222  3576.38600957	 2.75577726 -5.61357904  4.4450645 
-5754.55361103    12.05924366  3580.82874371	 2.76314196 -5.61359806  4.44047252
-5751.78680004     6.44566967  3585.26688305	 2.77050312 -5.61360991  4.43587485
-5.74901263e+03  8.32087443e-01  3.58970042e+03	 2.77786073 -5.61361457  4.43127148
-5.74623110e+03 -4.78149585e+00  3.59412935e+03	 2.78521478 -5.61361204  4.42666244
-5743.44222527   -10.39507301  3598.5536753 	 2.79256527 -5.61360234  4.42204771
-5740.64588564   -16.00886273  3602.97355627	 2.79991247 -5.61358545  4.41742713
-5737.8423133   -21.6224061  3607.3886361	 2.80725579 -5.61356138  4.41280107
-5735.03139948   -27.2359218   3611.79908706	 2.81459551 -5.61353013  4.40816935
-5732.21314779   -32.84940265  3616.20490349	 2.82193163 -5.61349169  4.40353197
-5729.38756184   -38.46284146  3620.60607974	 2.82926414 -5.61344608  4.39888895
-5726.55464524   -44.07623106  3625.00261016	 2.83659302 -5.61339328  4.39424029
-5723.71440163   -49.68956425  3629.39448912	 2.84391826 -5.61333329  4.38958599
-5720.86671992   -55.3030597   3633.7818874 	 2.85124016 -5.61326613  4.38492587
-5718.01183291   -60.91625855  3638.16444634	 2.85855811 -5.61319178  4.38026031
-5715.14962982   -66.52937945  3642.54233694	 2.8658724  -5.61311025  4.37558914
-5712.28011433   -72.14241522  3646.91555358	 2.87318302 -5.61302154  4.37091236
-5709.40329011   -77.75535868  3651.28409065	 2.88048995 -5.61292565  4.36622997
-5706.51916085   -83.36820265  3655.64794254	 2.8877932  -5.61282258  4.36154198
-5703.62773024   -88.98093995  3660.00710367	 2.89509275 -5.61271232  4.35684839
-5700.72900198   -94.59356339  3664.36156844	 2.90238859 -5.61259489  4.35214922
-5697.82286272  -100.2062916   3668.71150617	 2.909681   -5.61247027  4.34744428
-5694.90955003  -105.81866578  3673.05656128	 2.91696939 -5.61233847  4.34273395
-5691.98895087  -111.43090457  3677.3969033 	 2.92425405 -5.61219949  4.33801806
-5689.06106896  -117.04300078  3681.73252665	 2.93153496 -5.61205333  4.3332966 
-5686.12590808  -122.65494722  3686.06342578	 2.93881212 -5.61189999  4.32856958
-5683.18347197  -128.26673673  3690.38959514	 2.94608551 -5.61173947  4.32383701
-5680.2337644   -133.87836212  3694.71102917	 2.95335512 -5.61157177  4.31909889
-5677.27667004  -139.49004198  3699.02789592	 2.96062125 -5.61139688  4.31435505
-5674.31243062  -145.10131758  3703.33984249	 2.96788329 -5.61121482  4.30960586
-5671.34093111  -150.71240752  3707.64703713	 2.97514153 -5.61102558  4.30485115
-5668.36217531  -156.32330463  3711.94947431	 2.98239595 -5.61082916  4.30009091
-5665.37616705  -161.93400172  3716.24714852	 2.98964656 -5.61062557  4.29532516
-5662.38291015  -167.54449162  3720.54005425	 2.99689333 -5.61041479  4.29055391
-5659.38240843  -173.15476714  3724.82818598	 3.00413627 -5.61019684  4.28577715
-5656.37466576  -178.76482111  3729.11153823	 3.01137536 -5.60997171  4.28099489
-5653.35956452  -184.37487204  3733.39027754	 3.01861088 -5.60973939  4.27620695
-5650.3373512   -189.98446137  3737.66405414	 3.02584224 -5.6094999   4.27141372
-5647.3079085   -195.59380761  3741.93303479	 3.03306973 -5.60925324  4.26661502
-5644.2712403   -201.20290359  3746.19721402	 3.04029333 -5.6089994   4.26181084
-5641.2273505   -206.81174213  3750.45658635	 3.04751304 -5.60873838  4.25700119
-5638.17624299  -212.42031605  3754.71114633	 3.05472884 -5.60847019  4.25218609
-5635.11792169  -218.02861819  3758.9608885 	 3.06194073 -5.60819482  4.24736554
-5632.05226703  -223.63686699  3763.20597809	 3.06914898 -5.60791227  4.24253934
-5628.9795296   -229.24460401  3767.4460681 	 3.07635302 -5.60762255  4.2377079 
-5625.89959017  -234.85204772  3771.68132397	 3.08355311 -5.60732566  4.23287102
-5622.81245266  -240.45919093  3775.91174027	 3.09074926 -5.60702159  4.22802871
-5619.71812104  -246.06602649  3780.13731156	 3.09794144 -5.60671035  4.22318099
-5616.61659927  -251.6725472   3784.35803244	 3.10512965 -5.60639194  4.21832784
-5613.50789133  -257.27874591  3788.5738975 	 3.11231389 -5.60606635  4.21346929
-5610.39200119  -262.88461543  3792.78490132	 3.11949414 -5.60573359  4.20860534
-5607.26880705  -268.49037412  3796.99120763	 3.12667068 -5.60539364  4.20373579
-5604.13856422  -274.09556375  3801.19247259	 3.13384293 -5.60504654  4.19886105
-5601.0011512   -279.70040268  3805.38886014	 3.14101116 -5.60469227  4.19398092
-5597.856572    -285.30488375  3809.58036489	 3.14817537 -5.60433082  4.18909542
-5594.70483067  -290.90899977  3813.76698147	 3.15533554 -5.60396221  4.18420454
-5591.54593123  -296.51274358  3817.94870451	 3.16249168 -5.60358642  4.1793083 
-5588.37987773  -302.11610801  3822.12552865	 3.16964376 -5.60320347  4.1744067 
-5585.20654642  -307.71931132  3826.29761628	 3.17679207 -5.60281333  4.16949955
-5582.02619669  -313.32189547  3830.46462636	 3.18393602 -5.60241604  4.16458725
-5578.83870511  -318.92407874  3834.62672149	 3.19107589 -5.60201158  4.15966961
-5575.64407575  -324.52585396  3838.78389633	 3.19821168 -5.60159995  4.15474664
-5572.4423127   -330.12721396  3842.93614555	 3.20534336 -5.60118116  4.14981833
-5569.23342006  -335.72815157  3847.08346383	 3.21247094 -5.6007552   4.14488471
-5566.01740196  -341.32865963  3851.22584585	 3.21959441 -5.60032208  4.13994578
-5562.79413268  -346.92895628  3855.36345267	 3.22671403 -5.59988177  4.13500133
-5559.56387571  -352.52858372  3859.49594605	 3.23382924 -5.59943432  4.13005179
-5556.32650565  -358.12776013  3863.62348725	 3.2409403  -5.5989797   4.12509694
-5553.08202666  -363.72647832  3867.74607098	 3.24804722 -5.59851792  4.12013681
-5549.83044289  -369.32473114  3871.86369196	 3.25514997 -5.59804897  4.1151714 
-5546.5717585   -374.92251143  3875.97634491	 3.26224855 -5.59757287  4.11020071
-5543.30597768  -380.51981202  3880.08402456	 3.26934295 -5.5970896   4.10522474
-5540.03310459  -386.11662576  3884.18672563	 3.27643316 -5.59659917  4.10024352
-5536.75301134  -391.71317063  3888.28460763	 3.28351946 -5.59610157  4.09525684
-5533.46596604  -397.30898915  3892.37733558	 3.29060127 -5.59559682  4.0902651 
-5530.1718411   -402.90429934  3896.4650692 	 3.29767886 -5.59508491  4.08526813
-5526.87064072  -408.49909403  3900.54780324	 3.30475223 -5.59456585  4.08026591
-5523.56236915  -414.09336607  3904.62553246	 3.31182136 -5.59403963  4.07525846
-5520.24703061  -419.6871083   3908.69825166	 3.31888626 -5.59350625  4.07024579
-5516.92462936  -425.28031357  3912.76595559	 3.32594689 -5.59296571  4.0652279 
-5513.59503555  -430.87319971  3916.82880239	 3.33300356 -5.592418    4.0602046 
-5510.25852136  -436.46530955  3920.88645996	 3.34005567 -5.59186316  4.05517629
-5506.91495725  -442.05686097  3924.93908664	 3.3471035  -5.59130116  4.05014278
-5503.56434751  -447.6478468   3928.98667724	 3.35414704 -5.59073201  4.04510408
-5500.20669643  -453.23825989  3933.02922657	 3.36118628 -5.5901557   4.04006019
-5496.8420083   -458.8280931   3937.06672944	 3.36822122 -5.58957225  4.03501113
-5493.47028744  -464.41733926  3941.09918067	 3.37525184 -5.58898164  4.02995689
-5490.09153818  -470.00599123  3945.12657511	 3.38227814 -5.58838388  4.02489748
-5486.70562847  -475.59426668  3949.14906931	 3.38930039 -5.58777895  4.01983271
-5483.31283509  -481.1817088   3953.16633446	 3.39631802 -5.5871669   4.01476299
-5479.91302631  -486.76853527  3957.17852733	 3.40333129 -5.5865477   4.00968812
-5476.5062065   -492.35473897  3961.18564278	 3.4103402  -5.58592135  4.00460811
-5473.09238     -497.94031273  3965.18767569	 3.41734475 -5.58528785  3.99952297
-5469.6715512   -503.52524941  3969.1846209 	 3.42434491 -5.58464721  3.9944327 
-5466.24372448  -509.10954187  3973.17647331	 3.43134069 -5.58399942  3.98933731
-5462.8087659   -514.6934076   3977.16338809	 3.43833236 -5.58334447  3.9842366 
-5459.36695623  -520.27639016  3981.14503933	 3.44531934 -5.58268239  3.97913099
-5455.91816185  -525.85870706  3985.12158243	 3.4523019  -5.58201318  3.97402027
-5452.46238716  -531.44035117  3989.09301228	 3.45928004 -5.58133682  3.96890446
-5448.9996366   -537.02131535  3993.0593238 	 3.46625375 -5.58065333  3.96378356
-5445.5299146   -542.60159245  3997.02051191	 3.47322302 -5.57996269  3.95865758
-5442.05322561  -548.18117534  4000.97657152	 3.48018784 -5.57926492  3.95352653
-5438.56943378  -553.76028131  4004.92765643	 3.48714849 -5.57855998  3.9483902 
-5435.07882389  -559.33845433  4008.87344363	 3.49410438 -5.57784793  3.94324901
-5431.58126039  -564.91591172  4012.81408715	 3.5010558  -5.57712875  3.93810277
-5428.07674777  -570.49264636  4016.74958193	 3.50800273 -5.57640243  3.93295149
-5424.56529052  -576.06865109  4020.67992291	 3.51494517 -5.57566898  3.92779516
-5421.04689313  -581.6439188   4024.60510508	 3.52188311 -5.57492839  3.92263379
-5417.52156011  -587.21844235  4028.52512338	 3.52881653 -5.57418068  3.91746739
-5413.98929598  -592.79221461  4032.43997281	 3.53574543 -5.57342583  3.91229598
-5410.44996273  -598.36545265  4036.34980552	 3.54267009 -5.57266382  3.90711934
-5406.90384968  -603.93770091  4040.25430192	 3.54958992 -5.57189471  3.9019379 
-5403.35081912  -609.50917648  4044.1536144 	 3.55650521 -5.57111848  3.89675145
-5399.79087561  -615.07987225  4048.04773797	 3.56341594 -5.57033511  3.89156002
-5396.22402369  -620.64978108  4051.93666762	 3.57032211 -5.56954463  3.88636359
-5392.65026795  -626.21889585  4055.82039838	 3.5772237  -5.56874701  3.88116218
-5389.06961295  -631.78720944  4059.69892527	 3.58412071 -5.56794228  3.8759558 
-5385.48191882  -637.3549387   4063.57239905	 3.59101341 -5.56713038  3.87074424
-5381.88747882  -642.92162852  4067.44050307	 3.59790123 -5.5663114   3.86552792
-5378.28615336  -648.48749579  4071.30338833	 3.60478444 -5.5654853   3.86030665
-5374.67794704  -654.05253339  4075.16104986	 3.61166303 -5.56465208  3.85508043
-5371.06286451  -659.6167342   4079.01348273	 3.61853699 -5.56381174  3.84984927
-5367.44091037  -665.18009109  4082.86068199	 3.62540632 -5.56296428  3.84461318
-5363.81208929  -670.74259697  4086.70264272	 3.63227101 -5.56210971  3.83937216
-5360.17640589  -676.3042447   4090.53936   	 3.63913104 -5.56124802  3.83412621
-5356.53371816  -681.86525089  4094.37098293	 3.64598669 -5.56037918  3.82887514
-5352.88432386  -687.42516096  4098.19719833	 3.65283738 -5.55950326  3.82361937
-5349.22808125  -692.98419155  4102.01815552	 3.6596834  -5.55862023  3.8183587 
-5345.56499502  -698.54233555  4105.83384963	 3.66652473 -5.55773009  3.81309314
-5341.89506986  -704.09958584  4109.64427575	 3.67336137 -5.55683284  3.80782269
-5338.21831047  -709.65593532  4113.44942901	 3.6801933  -5.55592848  3.80254736
-5334.53472156  -715.21137689  4117.24930452	 3.68702051 -5.55501702  3.79726715
-5330.84415924  -720.76612688  4121.04404998	 3.69384328 -5.55409841  3.79198187
-5327.14692518  -726.31973124  4124.83335518	 3.70066104 -5.55317273  3.78669193
hello
